mode,threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
raw_probability_highsens_tta,0.14,50,0.4117773408455609,0.2592692771835839,0.5945417243186246,0.9971805398054862,0.31495804266496946,0.9963045704121483,0.0036954295355826616,12461,9585730,27103,8498
raw_probability_highsens_tta,0.14,75,0.40913226032183186,0.25717553390365383,0.5578987547113136,0.997450491442012,0.32300212701297676,0.9964942153619251,0.0035057845525443554,11693,9588325,24508,9266
raw_probability_highsens_tta,0.14,100,0.40016993922818034,0.2501327791247546,0.5168185505031171,0.9976753991253141,0.32648140333946396,0.9966292608351925,0.0033707390539348125,10832,9590487,22346,10127
raw_probability_highsens_tta,0.14,150,0.3874560843180319,0.24027629917549945,0.46304690109238844,0.9979785355680256,0.3330816487626272,0.9968147537335237,0.0031852463725954294,9705,9593401,19432,11254
raw_probability_highsens_tta,0.14,200,0.37919806917270904,0.2339570690042049,0.3972994894792703,0.9984777640472887,0.3626742160277166,0.9971698579334067,0.00283014215528965,8327,9598200,14633,12632
raw_probability_highsens_tta,0.15,0,0.3974170468841768,0.24798532026782039,0.6254592299247934,0.9966812072986174,0.2912334488580176,0.9958735874720972,0.004126412328332663,13109,9580930,31903,7850
raw_probability_highsens_tta,0.15,3,0.3981771228922379,0.24857749791361647,0.6253160933247648,0.99669556310819,0.29208174544799714,0.9958876006457261,0.004112399183213711,13106,9581068,31765,7853
raw_probability_highsens_tta,0.15,5,0.3990307685273474,0.24924324633041117,0.6246481225246315,0.9967160565464926,0.29314823107919996,0.9959065962810896,0.0040934039279818535,13092,9581265,31568,7867
raw_probability_highsens_tta,0.15,10,0.4015637746070706,0.25122289411850496,0.6224056491241842,0.9967785771374569,0.2963964373352049,0.9959641021936109,0.004035898018628359,13045,9581866,30967,7914
raw_probability_highsens_tta,0.15,15,0.4045739602507871,0.25358365111953585,0.6186840975234416,0.9968608629734845,0.3005586074217601,0.9960381125106282,0.003961887676268816,12967,9582657,30176,7992
raw_probability_highsens_tta,0.15,20,0.40736823828383706,0.25578306804887,0.6156782289228419,0.9969322259109246,0.30438269566440906,0.9961027807118932,0.0038972191978245974,12904,9583343,29490,8055
raw_probability_highsens_tta,0.15,30,0.4113171046267272,0.2589044710084105,0.6086645355214425,0.9970545623751074,0.31060845852296987,0.9962095922353307,0.0037904076743870974,12757,9584519,28314,8202
raw_probability_highsens_tta,0.15,50,0.4174864855789515,0.2638122719171129,0.5932534949183677,0.997277285478692,0.3220659465899132,0.9963983029735322,0.003601697040721774,12434,9586660,26173,8525
raw_probability_highsens_tta,0.15,75,0.4128947415186485,0.2601558650960138,0.55427262751059,0.9975350658853629,0.32898164929759605,0.9965707169098098,0.00342928315512836,11617,9589138,23695,9342
raw_probability_highsens_tta,0.15,100,0.4000599396856164,0.25004682963373376,0.5095185839016606,0.9977375036058559,0.3293141729368665,0.9966753486062384,0.0033246513921767473,10679,9591084,21749,10280
raw_probability_highsens_tta,0.15,150,0.3852208575301218,0.23855947070316313,0.4541724318906178,0.9980294050671629,0.3344459279037543,0.996846205523224,0.0031537944450974464,9519,9593890,18943,11440
raw_probability_highsens_tta,0.15,200,0.3845246629511402,0.23802570929593234,0.3966792308791466,0.9985467343498,0.37309280201024364,0.9972373287693974,0.0027626713272184134,8314,9598863,13970,12645
raw_probability_highsens_tta,0.16,0,0.4028874629811817,0.25225990883097965,0.623121332124327,0.9967945973887189,0.29767738700332835,0.9959816446109684,0.004018355160951614,13060,9582020,30813,7899
raw_probability_highsens_tta,0.16,3,0.40348057247064956,0.2527251253653986,0.6227873467242603,0.9968073927842074,0.29840203003902377,0.9959936855601605,0.004006314557045698,13053,9582143,30690,7906
raw_probability_highsens_tta,0.16,5,0.40440207703628545,0.2534486108412175,0.6224056491241842,0.9968260137256094,0.2994994949030445,0.9960114355800904,0.003988564480096102,13045,9582322,30511,7914
raw_probability_highsens_tta,0.16,10,0.4069516204790345,0.2554546526712554,0.6200677513237177,0.9968880141785456,0.30285940667886957,0.9960682148836087,0.003931785002350807,12996,9582918,29915,7963
raw_probability_highsens_tta,0.16,15,0.40991226817692167,0.25779223370709625,0.6163939119229846,0.9969670751587998,0.3070542377714724,0.996139111162042,0.003860888769850135,12919,9583678,29155,8040
raw_probability_highsens_tta,0.16,20,0.4128639024780796,0.26013137948453563,0.6140560141225182,0.9970335487987767,0.3109747257525949,0.9962003539208643,0.0037996461614966393,12870,9584317,28516,8089
raw_probability_highsens_tta,0.16,30,0.41650301125942385,0.26302734657593935,0.6071377451211378,0.9971475630545117,0.31697596213717355,0.9962990689439829,0.003700931090861559,12725,9585413,27420,8234
raw_probability_highsens_tta,0.16,50,0.4229169507704175,0.2681640329448825,0.5918698411180916,0.9973681015783786,0.3290014586923939,0.9964859112590339,0.0035140886902809143,12405,9587533,25300,8554
raw_probability_highsens_tta,0.16,75,0.41669511472044546,0.26318059054486664,0.5532706713103901,0.9975967542554823,0.3341979364803925,0.9966300912454816,0.003369908779859543,11596,9589731,23102,9363
raw_probability_highsens_tta,0.16,100,0.4038461538460773,0.253012048192711,0.5079917935013559,0.9978027289145657,0.33513802763689915,0.9967371103714914,0.0032628895714879036,10647,9591711,21122,10312
raw_probability_highsens_tta,0.16,150,0.3895948263393067,0.2419234815631516,0.44983062168975146,0.9981262547679743,0.3435860058307786,0.9969333986035811,0.003066601464524865,9428,9594821,18012,11531
raw_probability_highsens_tta,0.16,200,0.3886639676112451,0.24120603015068373,0.3962021088790514,0.99859895620781,0.38140731214386303,0.997288399002178,0.0027116010896861553,8304,9599365,13468,12655
